Departamento:,Provincia:,Municipio:,Ciudad/localidad:,Distrito:,Distrito municipal:,DM Otro:,UV:,Barrio:,Institución:,Otro:,Fecha:,Turno:,Técnico 1:,Técnico 2:,Supervisor:,_id,_uuid,_submission_time,_index
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,Potrerito,Municipio,,2023-02-12 00:00:00,Mañana,,Estela - faustina,,218737294,bc8bffeb-f0e0-4222-8ac5-43afc049c912,2023-02-12 15:30:26,912
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,94,15 de agosto,Municipio,,2023-02-12 00:00:00,Mañana,,,Dra Romina Escalante,218737302,638b8083-e1e2-4689-9f91-918d4b053e2d,2023-02-12 15:30:28,913
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,DM 5,,79,San silvestre,Municipio,,2023-02-12 00:00:00,Mañana,1,,,218737309,a05e1e9f-de8f-4066-a2dc-d903dbadf0f5,2023-02-12 15:30:30,914
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,,Municipio,,2023-02-12 00:00:00,,,,Juan cruz,218737314,891f48c5-1690-45ac-8b37-df15f017e186,2023-02-12 15:30:32,915
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,,Municipio,,2023-02-12 00:00:00,Mañana,,,,218737356,57eb6d00-21c8-4e45-8e35-9aa08878b7fd,2023-02-12 15:30:48,916
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,85,Monterrey,SEDES,,2023-02-12 00:00:00,Mañana,,,Dra Camacho Dr Flores,218737422,cff13227-65e5-46a2-8f38-b3ed0e911489,2023-02-12 15:31:11,917
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,9,DM 7,,96,Cochabamba,Municipio,,2023-02-12 00:00:00,Mañana,Mariela Alvis,,Miriam Vasquez,218737441,5049e0ee-6a63-4ef7-be76-72035b70b1ff,2023-02-12 15:31:19,918
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,79,Las maras,Municipio,,2023-02-12 00:00:00,Mañana,,,Mara,218737444,96f22c51-4057-4e4c-b459-3667882a4ef9,2023-02-12 15:31:21,919
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,DM 5,,79,San silvestre,Municipio,,2023-02-12 00:00:00,Mal,1,,,218737451,bc7096f9-613d-42e4-a6cf-d0b24e77c8dd,2023-02-12 15:31:25,920
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,Distrito 7,DM 7,,,Cochabambita,Municipio,,2023-02-12 00:00:00,Mañana,Mirian Rodríguez Cardozo,María Claudia Medina Paz,Mariela alviz,218737462,e2873f9e-e807-4cd4-888b-b5d861631549,2023-02-12 15:31:31,921
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,,,Municipio,,2023-02-12 00:00:00,,,,,218737468,8c45a2bb-e543-4dd8-b4ca-7048867b1a9e,2023-02-12 15:31:35,922
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,88,San jorge,Municipio,,2023-02-12 00:00:00,Mañana,Mirian rodrigues,"M, claudia",Marisela alvis,218737474,b0ca9b03-9bfc-4f44-8d68-905a69eb8d70,2023-02-12 15:31:39,923
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,Nueva Jerusalen,Municipio,,2023-02-12 00:00:00,Mañana,Lic.Yobana Flores Mendoza,,"Dra.Georgeli Fernandez ,Dra. Lurdes Montaño",218737488,173db6f9-32db-426e-8034-ff2f845b8f96,2023-02-12 15:31:46,924
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,Urbanización Aerosur,Municipio,,2023-02-12 00:00:00,,Lic. Yovana Florez,,Dra. Georgeli Fernández,218737503,0d070105-2928-4782-b3e6-999edad92c04,2023-02-12 15:31:54,925
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,6,DM 6,,153,Juan Carlos verlardes,Municipio,,2023-02-12 00:00:00,Mañana,Karen duri,,,218737559,3f58be46-8d02-4674-87f9-c2f1ad358fa2,2023-02-12 15:32:17,926
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,DM 5,,79,San silvestre,Municipio,,2023-02-12 00:00:00,Mañana,1,,,218737571,7e844817-01dd-49b1-b835-130d4404a7cb,2023-02-12 15:32:22,927
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,Dm7,DM 7,,,6 de. Febrero,Municipio,,2023-02-12 00:00:00,Mañana,,,Romina escalante,218737648,7a3017ba-3ac6-4ed2-8e0f-8e2a327bda3a,2023-02-12 15:32:46,928
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,DM 5,,79,San silvestre,Municipio,,2023-02-12 00:00:00,Mañana,1,,,218737693,97976a22-f10b-4798-aeca-b2939f9a8402,2023-02-12 15:33:08,929
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,85,Monterrey,SEDES,,2023-02-12 00:00:00,Mañana,,,Dra Camacho Dr Flores,218737695,710aaa95-eb13-41bf-8e20-05103ab31866,2023-02-12 15:33:08,930
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,94MZ2,3lagunas,Municipio,,2023-02-12 00:00:00,,,,Romina Escalante,218737698,ef3f0dd1-e92c-4c8a-9728-9f19cab2a594,2023-02-12 15:33:10,931
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,Saint Exuperi,Municipio,,2023-02-12 00:00:00,Mañana,Victoria lopez,,Dr Juan Carlos janco.   Dr felix choque,218737702,5cd2b9e7-7b49-4f43-b51c-6315014e164d,2023-02-12 15:33:12,932
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,79,DM 5,,79,Las maras,Municipio,,2023-02-12 00:00:00,Mañana,,,Mara rejane,218737706,2f29c8e9-486e-4c19-9b19-6fb57d5abca4,2023-02-12 15:33:13,933
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,Urbanización Aerosur,Municipio,,2023-02-12 00:00:00,,Lic. Yovana Florez,,Dra. Georgeli Fernández,218737713,aef8f195-e84d-4d33-80b4-2ba22b201314,2023-02-12 15:33:15,934
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,Dm7,DM 7,,,6 de. Febrero,Municipio,,2023-02-12 00:00:00,Mañana,,,Romina escalante,218737723,7a3017ba-3ac6-4ed2-8e0f-8e2a327bda3a,2023-02-12 15:33:21,935
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,226,San jose,Municipio,,2023-02-12 00:00:00,Mañana,,,,218737724,dbfcb86e-c71b-4bee-a9f9-f3f3a18ba39f,2023-02-12 15:33:21,936
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,DM 5,,193,Barrio magusterio morte 8vo amillo,Municipio,,2023-02-12 00:00:00,Mañana,Isabel yucra coca,Maribel marina sejas,Ana cruz,218737749,8cae1e26-1299-450b-a859-d9e1f8815d3e,2023-02-12 15:33:40,937
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,9,DM 7,,96,Cochabamba,Municipio,,2023-02-12 00:00:00,Mañana,Mariela Alvis,,Miriam Vasquez,218737752,a0821243-6e3d-4168-b86d-9b831b54ed1b,2023-02-12 15:33:45,938
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,DM 5,,79,San silvestre,Municipio,,2023-02-12 00:00:00,Mañana,1,,,218737763,daa9163d-989a-4eaf-91c7-3d27acc671ff,2023-02-12 15:33:53,939
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,85,Navidad,Municipio,,2023-02-12 00:00:00,Mañana,,,Doctor Flores,218737785,62cceca9-54df-4501-bb17-19b6cb5c9026,2023-02-12 15:34:09,940
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,6,DM 6,,143,Venezuela,SEDES,,2023-02-12 00:00:00,Mañana,Nabor siles,Sandy Gutiérrez,Karen duri,218737797,b3c46b68-3435-497a-b5be-f2295f441364,2023-02-12 15:34:19,941
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,,,,,Municipio,,2023-02-12 00:00:00,Mañana,,,Mara rejane,218737811,bebd6fdc-9ceb-4d1c-b4cc-343e0a9469c4,2023-02-12 15:34:32,942
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,Nueva Jerusalen,Municipio,,2023-02-12 00:00:00,Mañana,Lic.Yovana Flores Mendoza,,"Dra.Georgeli Fernandez, Dra.Lurdes Montaño",218737824,4483b7d8-65c7-438b-8585-b8b3d16a695e,2023-02-12 15:34:48,943
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,Urbanización Aerosur,Municipio,,2023-02-12 00:00:00,,Lic. Yovana florez,,Dra. Georgeli Fernández,218737842,2dd41b82-6434-41af-a8b3-4501db3adde4,2023-02-12 15:34:54,944
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,Nueva esperanza,Municipio,,2023-02-12 00:00:00,Mañana,Victoria lopez,,Dr. Janco dr. Nelson,218737853,93663e7c-08f3-4060-b1ac-6b864a73f21d,2023-02-12 15:34:57,945
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,DM6,DM 6,,153,España,Municipio,,2023-02-12 00:00:00,Mañana,Karen duri,,,218737866,3e3ee66a-5970-4df8-b128-99f3d1798f1e,2023-02-12 15:35:01,946
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,DM 5,,,Universitario,Otro,,2023-02-12 00:00:00,Mañana,Daniela Quimpe,Liliana Bruno,Georgeli Fernandez,218737871,2cdb7d58-6742-4481-bab1-d655e529d832,2023-02-12 15:35:03,947
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,6,DM 6,,153,Juan Carlos Velarde,Municipio,,2023-02-12 00:00:00,Mañana,Karen duri,,,218737968,7abef7de-5268-4cf5-9b7a-b8c5c2e9e528,2023-02-12 15:35:30,948
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,98,15 de agosto,Municipio,,2023-02-12 00:00:00,Mañana,FARIH MÉNDEZ,,Romina Escalante,218737990,fbf8b468-eddf-4801-ba55-3aeabec68e0b,2023-02-12 15:35:48,949
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,85v,25 de julio,Municipio,,2023-02-12 00:00:00,Mañana,,,Dr flores,218738035,f52613b8-42e2-4148-960d-d0dce9870f35,2023-02-12 15:36:17,950
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,79,Las maras,Municipio,,2023-02-12 00:00:00,Mañana,,,Mara rejane,218738047,dd27bedc-8c71-4591-9302-40689a06fcc2,2023-02-12 15:36:23,951
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,97,6 de febrero,Municipio,,2023-02-12 00:00:00,,,,,218738053,76bf47d9-cbbc-44dd-ad75-01c1b1b2112f,2023-02-12 15:36:25,952
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,DM 5,,,Urbanización Aerosur,Municipio,,2023-02-12 00:00:00,,Lic. Yovana Florez,,Dra. Georgeli Fernández,218738059,3da5134a-d7b0-46b0-92a6-f16e0a80cfe2,2023-02-12 15:36:30,953
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 6,,,,Municipio,,2023-02-12 00:00:00,Mañana,Karen duri,Kely ortiz,Karen duri,218738069,91ce8b5f-f46b-4d7f-94bf-dc44f028f79e,2023-02-12 15:36:37,954
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,226,San jose,Municipio,,2023-02-12 00:00:00,Mañana,,,1 Ruzan Soto  2. Ranald Villarroel,218738074,351dc9c1-d499-4c49-a556-72eedaccec43,2023-02-12 15:36:41,955
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,DM 5,,193,Jardín del  norte,Municipio,,2023-02-12 00:00:00,Mañana,Leny Ergueta,Mirian Pérez,Ana Cruz,218738093,981411d8-ff4c-4d0a-b8a6-a3c1159cbc11,2023-02-12 15:37:10,956
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,DM6,DM 6,,153,España,Municipio,,2023-02-12 00:00:00,Mañana,Karen duri,,,218738133,f2eb1d2e-ea8d-4998-94bf-971aeb5f7870,2023-02-12 15:37:50,957
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,Nueva jerusalen,Municipio,,2023-02-12 00:00:00,Mañana,Lic.Yobana Flores Mendoza,,"Dra.Georgeli Fernandez, Dra. Lurdes Montaño",218738134,09f0bda0-7a68-4ddc-8a2d-086116080480,2023-02-12 15:37:51,958
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,DM 5,,,URBANIZACION AEROSUR,Municipio,,2023-02-12 00:00:00,,Lic. Yovana Florez,,Dra. Georgeli Fernandez,218738143,d082a04c-e2bf-4780-9327-97e744b28a25,2023-02-12 15:38:05,959
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,,Municipio,,2023-02-12 00:00:00,,,,,218738181,bd5ac073-fbc9-436e-8dce-1516cd3aa9a6,2023-02-12 15:38:28,960
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 6,,,,Municipio,,2023-02-12 00:00:00,Mañana,Kely ortiz,Karen duri,Karen duri,218738187,a25c5ff0-edd9-402f-b343-a3f4e5b1ec48,2023-02-12 15:38:34,961
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,6,DM 6,,153,Juan Carlos verlardes,Municipio,,2023-02-12 00:00:00,Mañana,Karen duri,,,218738188,bc7549fd-f739-457b-91d7-d2debe6524cd,2023-02-12 15:38:34,962
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,,,226,San  José,Municipio,,2023-02-12 00:00:00,Mañana,,,Ruzan Soto,218738199,5b5da501-3182-4ecd-8930-f274f7061045,2023-02-12 15:38:43,963
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,DM 5,,Remamzo 2,Remanzo 2,Municipio,,2023-02-12 00:00:00,Mañana,Isabel yucra coca,Marbel marina sejas,Ana cruz,218738207,9703cfa4-965f-44c7-85e4-fef5c7bec60a,2023-02-12 15:38:50,964
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,DM 5,,,,Municipio,,2023-02-12 00:00:00,,,,Juan cruz,218738227,701d4178-0018-4b75-94e5-5264ff4dcaea,2023-02-12 15:39:06,965
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,Urbanización Aerosur,Municipio,,2023-02-12 00:00:00,,Lic. Yovana Florez,,Dra. Georgina Fernandez,218738229,24a9011b-fce2-499f-ab22-2455cb6d2088,2023-02-12 15:39:07,966
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,Distrito7,DM 7,,226,Barrio san jose,Municipio,,2023-02-12 00:00:00,Mañana,,,Ronald willy villaroel,218738237,d6ef58b1-b55d-4173-bad2-44a7c852dd6c,2023-02-12 15:39:10,967
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,72,DM 5,,73,Los tusequis,Municipio,,2023-02-12 00:00:00,Mañana,Victoria López,Nelson Félix Choque,Juan Carlos Janco,218738240,78647a46-af24-419e-949b-f073447fb686,2023-02-12 15:39:12,968
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,94,SN,Municipio,,2023-02-12 00:00:00,Mañana,,,Dra Romina Escalante,218738243,1800e71e-740a-4043-8e1b-a7d612be78ab,2023-02-12 15:39:14,969
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,,Municipio,,2023-02-12 00:00:00,Mañana,,,,218738245,ffb25dad-7b17-4200-adb4-72fe79fe6193,2023-02-12 15:39:15,970
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,,Monterrey,Municipio,,2023-02-12 00:00:00,Mañana,,,Dra. Camacho dr. Flores,218738257,303c632d-0ada-4c0c-a7d3-8e03ec2c2fe4,2023-02-12 15:39:22,971
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,85,Carlos moya,Municipio,,2023-02-12 00:00:00,Mañana,,,Doctor Flores,218738260,938fc1a0-74c5-4db8-9f33-b5fc1b4684ad,2023-02-12 15:39:24,972
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,,Guapilo,Municipio,,2023-02-12 00:00:00,Mañana,,,,218738274,90b9e9b4-f86f-4a53-a6e5-7995e42f9fe2,2023-02-12 15:39:31,973
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,,Municipio,,2023-02-12 00:00:00,Mañana,,,Juan cruz,218738279,0623a669-d54f-427e-88b9-c2e18e9d9329,2023-02-12 15:39:32,974
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,DM 5,,194,Jardines del norte,Municipio,,2023-02-12 00:00:00,Mañana,Leny Ergueta,Mirian Pérez,Ana Cruz,218738294,afef7713-3abc-468f-b987-9d45fab16ad2,2023-02-12 15:39:41,975
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,Urbanización Aerosur,Municipio,,2023-02-12 00:00:00,Mañana,Lic. Yovana Florez,,Dra. Georgeli Fernandez,218738346,085a9108-b330-4cf5-9670-5b7bd31f1081,2023-02-12 15:40:01,976
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,,,,,Municipio,,2023-02-12 00:00:00,Mañana,Kely ortiz,Karen duri,Karen duri,218738351,54da6057-0a18-4bb6-9a65-fe17d0a939dc,2023-02-12 15:40:04,977
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,88,San jorge,Municipio,,2023-02-12 00:00:00,Mañana,Mirian rodriguez,"M,claudia medina",Marisela alvis,218738358,fe220afe-1456-4b15-ae39-5c8ce1f515b0,2023-02-12 15:40:09,978
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,94,3lagunas,Municipio,,2023-02-12 00:00:00,Mañana,,,Romina Escalante,218738391,563cbe5c-7a97-4fea-a8d9-e62e18d21b63,2023-02-12 15:40:25,979
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,DM7,DM 7,,85v,,Municipio,,2023-02-12 00:00:00,Mañana,,,Dr flores,218738409,21f71e84-a206-4b05-8b18-9eda1fe71c9c,2023-02-12 15:40:37,980
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,Nueva jerusalen,Municipio,,2023-02-12 00:00:00,Mañana,Lic.Yobana Flores Mendoza,,"Dra.Georgeli Fernandez, Dra.Lurdes Montaño",218738435,c5da1d90-6376-45f6-8095-10cfa7f3f556,2023-02-12 15:40:54,981
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,,,,,Municipio,,2023-02-12 00:00:00,,,,,218738442,35303819-4952-4c1b-a1f7-54c01a2e1868,2023-02-12 15:41:01,982
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,6,DM 6,,143,Venezuela,SEDES,,2023-02-12 00:00:00,Mañana,Nabor siles,Sandy Gutiérrez,Karen duri,218738448,833bba7f-a60e-4451-a67d-5aedaa1062d5,2023-02-12 15:41:09,983
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,Urbanización Aerosur,Municipio,,2023-02-12 00:00:00,Mañana,Lic. Yovana Florez,,Dra. Georgina Fernandez,218738449,afa87082-81b4-476d-90ec-cb04f3fffc5d,2023-02-12 15:41:10,984
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 6,,,,Municipio,,2023-02-12 00:00:00,Mañana,Keli ortiz,Karen duri,,218738535,26c79d1d-f695-4a20-a01c-eae66aa69046,2023-02-12 15:41:48,985
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,Distrito7,DM 7,,226,Barrio san jose,Municipio,,2023-02-12 00:00:00,Mañana,,,Ronald,218738537,a92d0332-5acd-4f4c-805b-7104073d57f8,2023-02-12 15:41:49,986
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,94,SN,Municipio,,2023-02-12 00:00:00,Mañana,,,Dra Romina Escalante,218738582,f7c5ce9f-ac99-4361-9726-3e5da1651fc7,2023-02-12 15:42:01,987
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,6,DM 6,,153,Juan Carlos velardes,Municipio,,2023-02-12 00:00:00,Mañana,Karen duri,,,218738585,222fd68d-827f-4b4d-b1dc-159abb051674,2023-02-12 15:42:03,988
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,9,DM 7,,96,Cochabamba,Municipio,,2023-02-12 00:00:00,Mañana,Mariela Alvis,,Miriam Vasquez,218738592,6335b302-b945-42d5-b4f1-c3bb2e5a0830,2023-02-12 15:42:11,989
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,15 de diciembre,Municipio,,2023-02-12 00:00:00,Mañana,Victoria Lopez,,Dr Juan Carlos Janco,218738599,de0a4208-ad26-43ed-8c63-77680214f446,2023-02-12 15:42:20,990
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,94,3lagunas,Municipio,,2023-02-12 00:00:00,Mañana,,,Romina Escalante,218738601,eb89910c-a24a-455a-95a3-2892cd3ca398,2023-02-12 15:42:20,991
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,,Juapilo,Municipio,,2023-02-12 00:00:00,Mañana,,,Ruzan Soto,218738603,d5d04a03-d49c-4f5e-b016-085086562f14,2023-02-12 15:42:22,992
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,,Monterrey,Municipio,,2023-02-12 00:00:00,Mañana,,,Dra. Camacho dr. Flores,218738607,dd0439c6-c9aa-4260-91d4-9fcc804da624,2023-02-12 15:42:24,993
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,Urbanización Aerosur,Municipio,,2023-02-12 00:00:00,MAÑANA,Lic. Yovana Florez,,Dra. Gergeli fernandez,218738608,62388700-3dc2-49c7-a1a9-f3339508a403,2023-02-12 15:42:25,994
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,5,DM 5,,193,Jardines del norte,Municipio,,2023-02-12 00:00:00,Mañana,Leny Ergueta,Mirian Pérez,Ana Cruz,218738617,afef7713-3abc-468f-b987-9d45fab16ad2,2023-02-12 15:42:34,995
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,79,Las mara,Municipio,,2023-02-12 00:00:00,Mañana,,,Mara rejane,218738648,8573ce2f-c852-4444-94fc-99f4e125f98c,2023-02-12 15:42:52,996
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,88,San jorge,Municipio,,2023-02-12 00:00:00,Mañana,Mirian rodriguez,"M,claudia medina",Marisela alvis,218738682,33d95ff3-bb31-444b-a06b-d81e1201efd2,2023-02-12 15:43:13,997
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,,,Municipio,,2023-02-12 00:00:00,Mañana,,,,218738713,8f6f8f74-f2c1-4e71-b611-07d5d26f8858,2023-02-12 15:43:34,998
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,94,Cordescruz este,Municipio,,2023-02-12 00:00:00,Mañana,,,Dra Romina Escalante,218738729,a3486a9d-9ee9-4f53-b6fb-825e7ae8236c,2023-02-12 15:43:50,999
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,97,6 de febrero,Municipio,,2023-02-12 00:00:00,Dia,,,,218738731,989166cb-4e85-4226-98dc-07381fff3330,2023-02-12 15:43:54,1000
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 5,,79,Mara,Municipio,,2023-02-12 00:00:00,Mañana,,,Mara rejane,218738734,c5ad2aed-d36d-44b3-bf3a-9e0b7a113f9b,2023-02-12 15:44:01,1001
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,94,3lagunas,Municipio,,2023-02-12 00:00:00,Mañana,,,Romina Escalante,218738736,3f8740f6-30a0-4702-80d9-3a9eb05815e2,2023-02-12 15:44:06,1002
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,6,DM 6,,153,Juan Carlos velardes,Municipio,,2023-02-12 00:00:00,Mañana,Karen duri,,,218738741,2c59dd44-35f7-4e8a-990e-3059e8b30f57,2023-02-12 15:44:07,1003
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,,Guapilo,Municipio,,2023-02-12 00:00:00,Mañana,,,,218738761,82931dfa-3a33-47d1-ba48-7be2f1080005,2023-02-12 15:44:21,1004
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,Distrito 7,DM 7,,Uv226,San José,Municipio,,2023-02-12 00:00:00,Mañana,,,1. Ruzan Soto 2. Ronald Villarroel,218738783,59b3450d-092e-49fb-8e63-da85a88d63df,2023-02-12 15:44:33,1005
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,,DM 7,,,,Municipio,,2023-02-12 00:00:00,,,,,218738796,7b841674-82c0-4dfb-af11-bd55e13eaa7e,2023-02-12 15:44:55,1006
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,Dm 7,DM 7,,,,Municipio,,2023-02-12 00:00:00,Mañana,,,Romina escalante,218738800,9e4a3236-253b-4696-99b3-ecd9da7497d1,2023-02-12 15:45:05,1007
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,7,DM 7,,94,Cortescruz este,Municipio,,2023-02-12 00:00:00,Mañana,,,Dra Romina Escalante,218738801,d5dd9aba-1e0a-4e60-868c-092ab7f2581f,2023-02-12 15:45:06,1008
Santa Cruz,Andrés Ibañez,Santa Cruz de la Sierra,Santa Cruz,6,DM 6,,153,Juan Carlos velardes,Municipio,,2023-02-12 00:00:00,Mañana,Karen duri,,,218738802,db466647-73a7-4d13-9937-954051ca8823,2023-02-12 15:45:06,1009
